percolation,avg_degree,betweenness,closeness,eigenvector,clustering,density,avg_kcore,persistence,wat_cc,cat_cc,an_cc,wat_deg,wat_bc,wat_ec,cat_deg,cat_bc,cat_ec,an_deg,an_bc,an_ec,dmba_hso_s1,dmba_hso_s2,dmba_hso_s3,hso_hso_s1,hso_hso_s2,hso_hso_s3,wat_kcore,cat_kcore,an_kcore,assortativity,degree_variance
0.9996527777777777,32.31319444444444,9248.033333333333,0.24408515287241045,0.01246176066287689,0.5157197619273923,0.011223756319709776,17.651041666666668,0.8299628204852679,0.22027797700009694,0.26577499899859575,0.2700096584908521,5.4743055555555555,55.918055555555554,0.0032821991439331744,41.1,11905.247222222222,0.01691034534808794,77.20416666666667,24975.05,0.02637229901555327,2822.0,5804.0,18107.0,412.0,3705.0,9017.0,4.784722222222222,29.330555555555556,31.704166666666666,-0.2851285078384297,1035.4067703510802
1.0,32.2875,9255.868055555555,0.24433093279766435,0.012279372686304378,0.5234726098616828,0.011214831538728725,17.45451388888889,0.8062115541790339,0.22066820031095527,0.26580742439688154,0.2701799061718653,5.538888888888889,43.951388888888886,0.0033111413440795262,41.076388888888886,11977.922222222222,0.01659908507230118,76.99583333333334,24957.647222222222,0.025896122984757283,2832.0,5760.0,18016.0,394.0,3795.0,8899.0,4.847222222222222,28.993055555555557,31.130555555555556,-0.28456049443252274,1030.0215104166668
1.0,32.30138888888889,9245.365277777777,0.24445162282531221,0.012320526965044955,0.5228924631403988,0.011219655744664428,17.768402777777776,0.8313411016038182,0.2206721321243056,0.26615354710094014,0.27030867995169766,5.45625,35.96527777777778,0.0032720639199226506,41.104166666666664,11811.795833333334,0.016720752459356253,77.18888888888888,25097.734722222223,0.026017227560978275,2870.0,5747.0,18086.0,385.0,3771.0,8954.0,4.774305555555555,29.584722222222222,31.940277777777776,-0.28601156486495577,1033.5633314043212
1.0,32.265972222222224,9262.565972222223,0.24408027229334214,0.012343852018788369,0.5223670973095369,0.011207354019528385,17.61111111111111,0.8263995006779588,0.22026682059054584,0.2658052774028883,0.2699821705893886,5.4215277777777775,51.94305555555555,0.0032914872190806825,41.080555555555556,11987.777777777777,0.016720927240459624,77.14027777777778,24958.6,0.026071506396532485,2864.0,5730.0,18088.0,397.0,3749.0,8974.0,4.743055555555555,29.343055555555555,31.615277777777777,-0.287374566944345,1038.322314332562
1.0,32.21944444444444,9293.545833333334,0.24375708328516174,0.01223585240619952,0.5211790222794117,0.011191192929643781,17.372222222222224,0.8313863264074489,0.21981475304721176,0.26570640049700833,0.26969242654921516,5.394444444444445,87.89444444444445,0.0032183356916010166,41.0625,11966.902777777777,0.016613929789171204,77.02638888888889,25031.491666666665,0.02589280845242484,2846.0,5746.0,18143.0,381.0,3765.0,8902.0,4.725694444444445,28.9875,31.05,-0.2888182507176401,1036.416427469136
0.9996527777777777,32.19236111111111,9272.079166666666,0.24390426905880136,0.01227755124047234,0.5196111329702889,0.01118178572806916,17.629166666666666,0.8251612485708739,0.22005531148331853,0.2657545167165018,0.2697519365520667,5.422916666666667,67.90972222222223,0.003268857443850459,40.96527777777778,11943.78611111111,0.016638989765924646,76.95833333333333,25008.71111111111,0.025933500308263795,2822.0,5817.0,18006.0,380.0,3718.0,8941.0,4.736805555555556,29.394444444444446,31.648611111111112,-0.28932829280190075,1032.7803583140433
1.0,32.24861111111111,9281.574305555556,0.24382173319402078,0.01242308987242634,0.5209857690992103,0.011201323762108757,17.382638888888888,0.8226237133382144,0.22007199051265283,0.26557555881599565,0.2695673929347819,5.39375,67.9263888888889,0.003280890866553638,41.0,11870.216666666667,0.016849035077697222,77.20694444444445,25120.227777777778,0.026281542678900857,2798.0,5881.0,17965.0,368.0,3746.0,9032.0,4.718055555555556,29.029166666666665,31.065277777777776,-0.28778099436209376,1033.09722029321
1.0,32.197916666666664,9275.926388888889,0.2439133562210619,0.012520036073362571,0.5264091696375276,0.011183715410443442,17.45347222222222,0.8345087889571875,0.2202297891104229,0.2656583644136129,0.2695354822497889,5.445138888888889,43.954166666666666,0.0033258681590018794,41.00277777777778,12149.851388888888,0.017034890161636864,76.89861111111111,24865.945833333335,0.02639351781380966,2886.0,5734.0,18053.0,383.0,3732.0,8898.0,4.772916666666666,29.122222222222224,31.145833333333332,-0.2877289669263911,1025.1122178819444
0.9993055555555556,32.27430555555556,9259.922916666666,0.24372115845633088,0.012449962742336732,0.5247930953039961,0.011210248543089808,17.68402777777778,0.8156643356643357,0.21987019818757397,0.26553270082570746,0.2696115366244681,5.522916666666666,35.93333333333333,0.003302974211663143,40.954166666666666,11738.402777777777,0.016888153374788745,77.09722222222223,25229.422222222223,0.026305749171231893,2865.0,5737.0,17988.0,396.0,3700.0,9007.0,4.829166666666667,29.368055555555557,31.709722222222222,-0.28384726676106015,1028.1067009066358
1.0,32.25,9274.535416666668,0.24408296400354743,0.012364241807937376,0.5233722781295893,0.011201806182702327,17.43611111111111,0.8416881998277347,0.22039064573585823,0.2657093441113974,0.26984122043107583,5.447916666666667,63.93472222222222,0.0032748583693685547,41.00277777777778,11957.6875,0.016773347298770443,77.10138888888889,25012.584722222222,0.026133903194241952,2866.0,5720.0,18042.0,397.0,3664.0,9054.0,4.783333333333333,29.065277777777776,31.1125,-0.2853219170888875,1030.13125
